,date,wind_code,sec_name,wind_type1
3955,2020-11-15,688138.SH,清溢光电,A股
3956,2020-11-15,688139.SH,海尔生物,A股
3957,2020-11-15,688155.SH,先惠技术,A股
3958,2020-11-15,688156.SH,路德环境,A股
3959,2020-11-15,688157.SH,松井股份,A股
3960,2020-11-15,688158.SH,优刻得-W,A股
3961,2020-11-15,688159.SH,有方科技,A股
3962,2020-11-15,688160.SH,步科股份,A股
3963,2020-11-15,688165.SH,埃夫特-U,A股
3964,2020-11-15,688166.SH,博瑞医药,A股
3965,2020-11-15,688168.SH,安博通,A股
3966,2020-11-15,688169.SH,石头科技,A股
3967,2020-11-15,688177.SH,百奥泰-U,A股
3968,2020-11-15,688178.SH,万德斯,A股
3969,2020-11-15,688179.SH,阿拉丁,A股
3970,2020-11-15,688180.SH,君实生物-U,A股
3971,2020-11-15,688181.SH,八亿时空,A股
3972,2020-11-15,688185.SH,康希诺-U,A股
3973,2020-11-15,688186.SH,广大特材,A股
3974,2020-11-15,688188.SH,柏楚电子,A股
3975,2020-11-15,688189.SH,南新制药,A股
3976,2020-11-15,688196.SH,卓越新能,A股
3977,2020-11-15,688198.SH,佰仁医疗,A股
3978,2020-11-15,688199.SH,久日新材,A股
3979,2020-11-15,688200.SH,华峰测控,A股
3980,2020-11-15,688202.SH,美迪西,A股
3981,2020-11-15,688208.SH,道通科技,A股
3982,2020-11-15,688215.SH,瑞晟智能,A股
3983,2020-11-15,688218.SH,江苏北人,A股
3984,2020-11-15,688221.SH,前沿生物-U,A股
3985,2020-11-15,688222.SH,成都先导,A股
3986,2020-11-15,688228.SH,开普云,A股
3987,2020-11-15,688229.SH,博睿数据,A股
3988,2020-11-15,688233.SH,神工股份,A股
3989,2020-11-15,688256.SH,寒武纪-U,A股
3990,2020-11-15,688258.SH,卓易信息,A股
3991,2020-11-15,688266.SH,泽璟制药-U,A股
3992,2020-11-15,688268.SH,华特气体,A股
3993,2020-11-15,688277.SH,天智航-U,A股
3994,2020-11-15,688278.SH,特宝生物,A股
3995,2020-11-15,688286.SH,敏芯股份,A股
3996,2020-11-15,688288.SH,鸿泉物联,A股
3997,2020-11-15,688289.SH,圣湘生物,A股
3998,2020-11-15,688298.SH,东方生物,A股
3999,2020-11-15,688299.SH,长阳科技,A股
4000,2020-11-15,688300.SH,联瑞新材,A股
4001,2020-11-15,688301.SH,奕瑞科技,A股
4002,2020-11-15,688309.SH,恒誉环保,A股
4003,2020-11-15,688310.SH,迈得医疗,A股
4004,2020-11-15,688311.SH,盟升电子,A股
4005,2020-11-15,688312.SH,燕麦科技,A股
4006,2020-11-15,688313.SH,仕佳光子-U,A股
4007,2020-11-15,688318.SH,财富趋势,A股
4008,2020-11-15,688321.SH,微芯生物,A股
4009,2020-11-15,688330.SH,宏力达,A股
4010,2020-11-15,688333.SH,铂力特,A股
4011,2020-11-15,688335.SH,复洁环保,A股
4012,2020-11-15,688336.SH,三生国健,A股
4013,2020-11-15,688338.SH,赛科希德,A股
4014,2020-11-15,688339.SH,亿华通-U,A股
4015,2020-11-15,688356.SH,键凯科技,A股
4016,2020-11-15,688357.SH,建龙微纳,A股
4017,2020-11-15,688358.SH,祥生医疗,A股
4018,2020-11-15,688360.SH,德马科技,A股
4019,2020-11-15,688363.SH,华熙生物,A股
4020,2020-11-15,688365.SH,光云科技,A股
4021,2020-11-15,688366.SH,昊海生科,A股
4022,2020-11-15,688368.SH,晶丰明源,A股
4023,2020-11-15,688369.SH,致远互联,A股
4024,2020-11-15,688377.SH,迪威尔,A股
4025,2020-11-15,688378.SH,奥来德,A股
4026,2020-11-15,688379.SH,华光新材,A股
4027,2020-11-15,688386.SH,泛亚微透,A股
4028,2020-11-15,688388.SH,嘉元科技,A股
4029,2020-11-15,688389.SH,普门科技,A股
4030,2020-11-15,688390.SH,固德威,A股
4031,2020-11-15,688393.SH,安必平,A股
4032,2020-11-15,688396.SH,华润微,A股
4033,2020-11-15,688398.SH,赛特新材,A股
4034,2020-11-15,688399.SH,硕世生物,A股
4035,2020-11-15,688408.SH,中信博,A股
4036,2020-11-15,688418.SH,震有科技,A股
4037,2020-11-15,688466.SH,金科环境,A股
4038,2020-11-15,688488.SH,艾迪药业,A股
4039,2020-11-15,688500.SH,慧辰资讯,A股
4040,2020-11-15,688505.SH,复旦张江,A股
4041,2020-11-15,688508.SH,芯朋微,A股
4042,2020-11-15,688513.SH,苑东生物,A股
4043,2020-11-15,688516.SH,奥特维,A股
4044,2020-11-15,688518.SH,联赢激光,A股
4045,2020-11-15,688519.SH,南亚新材,A股
4046,2020-11-15,688520.SH,神州细胞-U,A股
4047,2020-11-15,688521.SH,芯原股份-U,A股
4048,2020-11-15,688526.SH,科前生物,A股
4049,2020-11-15,688528.SH,秦川物联,A股
4050,2020-11-15,688529.SH,豪森股份,A股
4051,2020-11-15,688536.SH,思瑞浦,A股
4052,2020-11-15,688550.SH,瑞联新材,A股
4053,2020-11-15,688551.SH,科威尔,A股
4054,2020-11-15,688555.SH,泽达易盛,A股
4055,2020-11-15,688556.SH,高测股份,A股
4056,2020-11-15,688558.SH,国盛智科,A股
4057,2020-11-15,688559.SH,海目星,A股
4058,2020-11-15,688561.SH,奇安信-U,A股
4059,2020-11-15,688566.SH,吉贝尔,A股
4060,2020-11-15,688567.SH,孚能科技,A股
4061,2020-11-15,688568.SH,中科星图,A股
4062,2020-11-15,688569.SH,铁科轨道,A股
4063,2020-11-15,688577.SH,浙海德曼,A股
4064,2020-11-15,688579.SH,山大地纬,A股
4065,2020-11-15,688580.SH,伟思医疗,A股
4066,2020-11-15,688585.SH,上纬新材,A股
4067,2020-11-15,688586.SH,江航装备,A股
4068,2020-11-15,688588.SH,凌志软件,A股
4069,2020-11-15,688589.SH,力合微,A股
4070,2020-11-15,688595.SH,芯海科技,A股
4071,2020-11-15,688596.SH,正帆科技,A股
4072,2020-11-15,688598.SH,金博股份,A股
4073,2020-11-15,688599.SH,天合光能,A股
4074,2020-11-15,688600.SH,皖仪科技,A股
4075,2020-11-15,688788.SH,科思科技,A股
4076,2020-11-15,688981.SH,中芯国际-U,A股
4077,2020-11-15,689009.SH,九号公司-UWD,A股
1,2020-11-15,300001.SZ,特锐德,创业板
2,2020-11-15,300002.SZ,神州泰岳,创业板
3,2020-11-15,300003.SZ,乐普医疗,创业板
4,2020-11-15,300004.SZ,南风股份,创业板
5,2020-11-15,300005.SZ,探路者,创业板
6,2020-11-15,300006.SZ,莱美药业,创业板
7,2020-11-15,300007.SZ,汉威科技,创业板
8,2020-11-15,300008.SZ,天海防务,创业板
9,2020-11-15,300009.SZ,安科生物,创业板
10,2020-11-15,300010.SZ,豆神教育,创业板
11,2020-11-15,300011.SZ,鼎汉技术,创业板
12,2020-11-15,300012.SZ,华测检测,创业板
13,2020-11-15,300013.SZ,新宁物流,创业板
14,2020-11-15,300014.SZ,亿纬锂能,创业板
15,2020-11-15,300015.SZ,爱尔眼科,创业板
16,2020-11-15,300016.SZ,北陆药业,创业板
17,2020-11-15,300017.SZ,网宿科技,创业板
18,2020-11-15,300018.SZ,中元股份,创业板
19,2020-11-15,300019.SZ,硅宝科技,创业板
20,2020-11-15,300020.SZ,银江股份,创业板
21,2020-11-15,300021.SZ,大禹节水,创业板
22,2020-11-15,300022.SZ,吉峰科技,创业板
23,2020-11-15,300023.SZ,宝德股份,创业板
24,2020-11-15,300024.SZ,机器人,创业板
25,2020-11-15,300025.SZ,华星创业,创业板
26,2020-11-15,300026.SZ,红日药业,创业板
27,2020-11-15,300027.SZ,华谊兄弟,创业板
28,2020-11-15,300029.SZ,ST天龙,创业板
29,2020-11-15,300030.SZ,阳普医疗,创业板
30,2020-11-15,300031.SZ,宝通科技,创业板
31,2020-11-15,300032.SZ,金龙机电,创业板
32,2020-11-15,300033.SZ,同花顺,创业板
33,2020-11-15,300034.SZ,钢研高纳,创业板
34,2020-11-15,300035.SZ,中科电气,创业板
35,2020-11-15,300036.SZ,超图软件,创业板
36,2020-11-15,300037.SZ,新宙邦,创业板
37,2020-11-15,300038.SZ,数知科技,创业板
38,2020-11-15,300039.SZ,上海凯宝,创业板
39,2020-11-15,300040.SZ,九洲集团,创业板
40,2020-11-15,300041.SZ,回天新材,创业板
41,2020-11-15,300042.SZ,朗科科技,创业板
42,2020-11-15,300043.SZ,星辉娱乐,创业板
43,2020-11-15,300044.SZ,赛为智能,创业板
44,2020-11-15,300045.SZ,华力创通,创业板
45,2020-11-15,300046.SZ,台基股份,创业板
46,2020-11-15,300047.SZ,天源迪科,创业板
47,2020-11-15,300048.SZ,合康新能,创业板
48,2020-11-15,300049.SZ,福瑞股份,创业板
49,2020-11-15,300050.SZ,世纪鼎利,创业板
50,2020-11-15,300051.SZ,三五互联,创业板
51,2020-11-15,300052.SZ,中青宝,创业板
52,2020-11-15,300053.SZ,欧比特,创业板
53,2020-11-15,300054.SZ,鼎龙股份,创业板
54,2020-11-15,300055.SZ,万邦达,创业板
55,2020-11-15,300056.SZ,中创环保,创业板
56,2020-11-15,300057.SZ,万顺新材,创业板
57,2020-11-15,300058.SZ,蓝色光标,创业板
58,2020-11-15,300059.SZ,东方财富,创业板
59,2020-11-15,300061.SZ,旗天科技,创业板
60,2020-11-15,300062.SZ,中能电气,创业板
61,2020-11-15,300063.SZ,天龙集团,创业板
62,2020-11-15,300064.SZ,ST金刚,创业板
63,2020-11-15,300065.SZ,海兰信,创业板
64,2020-11-15,300066.SZ,三川智慧,创业板
65,2020-11-15,300067.SZ,安诺其,创业板
66,2020-11-15,300068.SZ,南都电源,创业板
67,2020-11-15,300069.SZ,金利华电,创业板
68,2020-11-15,300070.SZ,碧水源,创业板
69,2020-11-15,300071.SZ,华谊嘉信,创业板
70,2020-11-15,300072.SZ,三聚环保,创业板
71,2020-11-15,300073.SZ,当升科技,创业板
72,2020-11-15,300074.SZ,华平股份,创业板
73,2020-11-15,300075.SZ,数字政通,创业板
74,2020-11-15,300076.SZ,GQY视讯,创业板
75,2020-11-15,300077.SZ,国民技术,创业板
76,2020-11-15,300078.SZ,思创医惠,创业板
77,2020-11-15,300079.SZ,数码科技,创业板
78,2020-11-15,300080.SZ,易成新能,创业板
79,2020-11-15,300081.SZ,恒信东方,创业板
80,2020-11-15,300082.SZ,奥克股份,创业板
81,2020-11-15,300083.SZ,创世纪,创业板
82,2020-11-15,300084.SZ,海默科技,创业板
83,2020-11-15,300085.SZ,银之杰,创业板
84,2020-11-15,300086.SZ,康芝药业,创业板
85,2020-11-15,300087.SZ,荃银高科,创业板
86,2020-11-15,300088.SZ,长信科技,创业板
87,2020-11-15,300089.SZ,文化长城,创业板
88,2020-11-15,300091.SZ,金通灵,创业板
89,2020-11-15,300092.SZ,科新机电,创业板
90,2020-11-15,300093.SZ,金刚玻璃,创业板
91,2020-11-15,300094.SZ,国联水产,创业板
92,2020-11-15,300095.SZ,华伍股份,创业板
93,2020-11-15,300096.SZ,易联众,创业板
94,2020-11-15,300097.SZ,智云股份,创业板
95,2020-11-15,300098.SZ,高新兴,创业板
96,2020-11-15,300099.SZ,精准信息,创业板
97,2020-11-15,300100.SZ,双林股份,创业板
98,2020-11-15,300101.SZ,振芯科技,创业板
99,2020-11-15,300102.SZ,乾照光电,创业板
100,2020-11-15,300103.SZ,达刚控股,创业板
101,2020-11-15,300105.SZ,龙源技术,创业板
102,2020-11-15,300106.SZ,西部牧业,创业板
103,2020-11-15,300107.SZ,建新股份,创业板
104,2020-11-15,300108.SZ,吉药控股,创业板
105,2020-11-15,300109.SZ,新开源,创业板
106,2020-11-15,300110.SZ,华仁药业,创业板
107,2020-11-15,300111.SZ,向日葵,创业板
108,2020-11-15,300112.SZ,万讯自控,创业板
109,2020-11-15,300113.SZ,顺网科技,创业板
110,2020-11-15,300114.SZ,中航电测,创业板
111,2020-11-15,300115.SZ,长盈精密,创业板
112,2020-11-15,300116.SZ,保力新,创业板
113,2020-11-15,300117.SZ,嘉寓股份,创业板
114,2020-11-15,300118.SZ,东方日升,创业板
115,2020-11-15,300119.SZ,瑞普生物,创业板
116,2020-11-15,300120.SZ,经纬辉开,创业板
117,2020-11-15,300121.SZ,阳谷华泰,创业板
118,2020-11-15,300122.SZ,智飞生物,创业板
119,2020-11-15,300123.SZ,亚光科技,创业板
120,2020-11-15,300124.SZ,汇川技术,创业板
121,2020-11-15,300125.SZ,聆达股份,创业板
122,2020-11-15,300126.SZ,锐奇股份,创业板
123,2020-11-15,300127.SZ,银河磁体,创业板
124,2020-11-15,300128.SZ,锦富技术,创业板
125,2020-11-15,300129.SZ,泰胜风能,创业板
126,2020-11-15,300130.SZ,新国都,创业板
127,2020-11-15,300131.SZ,英唐智控,创业板
128,2020-11-15,300132.SZ,青松股份,创业板
129,2020-11-15,300133.SZ,华策影视,创业板
130,2020-11-15,300134.SZ,大富科技,创业板
131,2020-11-15,300135.SZ,宝利国际,创业板
132,2020-11-15,300136.SZ,信维通信,创业板
133,2020-11-15,300137.SZ,先河环保,创业板
134,2020-11-15,300138.SZ,晨光生物,创业板
135,2020-11-15,300139.SZ,晓程科技,创业板
136,2020-11-15,300140.SZ,中环装备,创业板
137,2020-11-15,300141.SZ,和顺电气,创业板
138,2020-11-15,300142.SZ,沃森生物,创业板
139,2020-11-15,300143.SZ,盈康生命,创业板
140,2020-11-15,300144.SZ,宋城演艺,创业板
141,2020-11-15,300145.SZ,中金环境,创业板
142,2020-11-15,300146.SZ,汤臣倍健,创业板
143,2020-11-15,300147.SZ,香雪制药,创业板
144,2020-11-15,300148.SZ,天舟文化,创业板
145,2020-11-15,300149.SZ,睿智医药,创业板
146,2020-11-15,300150.SZ,世纪瑞尔,创业板
147,2020-11-15,300151.SZ,昌红科技,创业板
148,2020-11-15,300152.SZ,科融环境,创业板
149,2020-11-15,300153.SZ,科泰电源,创业板
150,2020-11-15,300154.SZ,瑞凌股份,创业板
151,2020-11-15,300155.SZ,安居宝,创业板
152,2020-11-15,300157.SZ,恒泰艾普,创业板
153,2020-11-15,300158.SZ,振东制药,创业板
154,2020-11-15,300159.SZ,新研股份,创业板
155,2020-11-15,300160.SZ,秀强股份,创业板
156,2020-11-15,300161.SZ,华中数控,创业板
157,2020-11-15,300162.SZ,雷曼光电,创业板
158,2020-11-15,300163.SZ,先锋新材,创业板
159,2020-11-15,300164.SZ,通源石油,创业板
160,2020-11-15,300165.SZ,天瑞仪器,创业板
161,2020-11-15,300166.SZ,东方国信,创业板
162,2020-11-15,300167.SZ,迪威迅,创业板
163,2020-11-15,300168.SZ,万达信息,创业板
164,2020-11-15,300169.SZ,天晟新材,创业板
165,2020-11-15,300170.SZ,汉得信息,创业板
166,2020-11-15,300171.SZ,东富龙,创业板
167,2020-11-15,300172.SZ,中电环保,创业板
168,2020-11-15,300173.SZ,福能东方,创业板
169,2020-11-15,300174.SZ,元力股份,创业板
170,2020-11-15,300175.SZ,朗源股份,创业板
171,2020-11-15,300176.SZ,派生科技,创业板
172,2020-11-15,300177.SZ,中海达,创业板
173,2020-11-15,300178.SZ,腾邦国际,创业板
174,2020-11-15,300179.SZ,四方达,创业板
175,2020-11-15,300180.SZ,华峰超纤,创业板
176,2020-11-15,300181.SZ,佐力药业,创业板
177,2020-11-15,300182.SZ,捷成股份,创业板
178,2020-11-15,300183.SZ,东软载波,创业板
179,2020-11-15,300184.SZ,力源信息,创业板
180,2020-11-15,300185.SZ,通裕重工,创业板
181,2020-11-15,300187.SZ,永清环保,创业板
182,2020-11-15,300188.SZ,美亚柏科,创业板
183,2020-11-15,300189.SZ,神农科技,创业板
184,2020-11-15,300190.SZ,维尔利,创业板
185,2020-11-15,300191.SZ,潜能恒信,创业板
186,2020-11-15,300192.SZ,科斯伍德,创业板
187,2020-11-15,300193.SZ,佳士科技,创业板
188,2020-11-15,300194.SZ,福安药业,创业板
189,2020-11-15,300195.SZ,长荣股份,创业板
190,2020-11-15,300196.SZ,长海股份,创业板
191,2020-11-15,300197.SZ,铁汉生态,创业板
192,2020-11-15,300198.SZ,纳川股份,创业板
193,2020-11-15,300199.SZ,翰宇药业,创业板
194,2020-11-15,300200.SZ,高盟新材,创业板
195,2020-11-15,300201.SZ,海伦哲,创业板
196,2020-11-15,300202.SZ,聚龙股份,创业板
197,2020-11-15,300203.SZ,聚光科技,创业板
198,2020-11-15,300204.SZ,舒泰神,创业板
199,2020-11-15,300205.SZ,天喻信息,创业板
200,2020-11-15,300206.SZ,理邦仪器,创业板
201,2020-11-15,300207.SZ,欣旺达,创业板
202,2020-11-15,300208.SZ,青岛中程,创业板
203,2020-11-15,300209.SZ,天泽信息,创业板
204,2020-11-15,300210.SZ,森远股份,创业板
205,2020-11-15,300211.SZ,亿通科技,创业板
206,2020-11-15,300212.SZ,易华录,创业板
207,2020-11-15,300213.SZ,佳讯飞鸿,创业板
208,2020-11-15,300214.SZ,日科化学,创业板
209,2020-11-15,300215.SZ,电科院,创业板
210,2020-11-15,300217.SZ,东方电热,创业板
211,2020-11-15,300218.SZ,安利股份,创业板
212,2020-11-15,300219.SZ,鸿利智汇,创业板
213,2020-11-15,300220.SZ,金运激光,创业板
214,2020-11-15,300221.SZ,银禧科技,创业板
215,2020-11-15,300222.SZ,科大智能,创业板
216,2020-11-15,300223.SZ,北京君正,创业板
217,2020-11-15,300224.SZ,正海磁材,创业板
218,2020-11-15,300225.SZ,金力泰,创业板
219,2020-11-15,300226.SZ,上海钢联,创业板
220,2020-11-15,300227.SZ,光韵达,创业板
221,2020-11-15,300228.SZ,富瑞特装,创业板
222,2020-11-15,300229.SZ,拓尔思,创业板
223,2020-11-15,300230.SZ,永利股份,创业板
224,2020-11-15,300231.SZ,银信科技,创业板
225,2020-11-15,300232.SZ,洲明科技,创业板
226,2020-11-15,300233.SZ,金城医药,创业板
227,2020-11-15,300234.SZ,开尔新材,创业板
228,2020-11-15,300235.SZ,方直科技,创业板
229,2020-11-15,300236.SZ,上海新阳,创业板
230,2020-11-15,300237.SZ,美晨生态,创业板
231,2020-11-15,300238.SZ,冠昊生物,创业板
232,2020-11-15,300239.SZ,东宝生物,创业板
233,2020-11-15,300240.SZ,飞力达,创业板
234,2020-11-15,300241.SZ,瑞丰光电,创业板
235,2020-11-15,300242.SZ,佳云科技,创业板
236,2020-11-15,300243.SZ,瑞丰高材,创业板
237,2020-11-15,300244.SZ,迪安诊断,创业板
238,2020-11-15,300245.SZ,天玑科技,创业板
239,2020-11-15,300246.SZ,宝莱特,创业板
240,2020-11-15,300247.SZ,融捷健康,创业板
241,2020-11-15,300248.SZ,新开普,创业板
242,2020-11-15,300249.SZ,依米康,创业板
243,2020-11-15,300250.SZ,初灵信息,创业板
244,2020-11-15,300251.SZ,光线传媒,创业板
245,2020-11-15,300252.SZ,金信诺,创业板
246,2020-11-15,300253.SZ,卫宁健康,创业板
247,2020-11-15,300254.SZ,仟源医药,创业板
248,2020-11-15,300255.SZ,常山药业,创业板
249,2020-11-15,300256.SZ,星星科技,创业板
250,2020-11-15,300257.SZ,开山股份,创业板
251,2020-11-15,300258.SZ,精锻科技,创业板
252,2020-11-15,300259.SZ,新天科技,创业板
253,2020-11-15,300260.SZ,新莱应材,创业板
254,2020-11-15,300261.SZ,雅本化学,创业板
255,2020-11-15,300262.SZ,巴安水务,创业板
256,2020-11-15,300263.SZ,隆华科技,创业板
257,2020-11-15,300264.SZ,佳创视讯,创业板
258,2020-11-15,300265.SZ,通光线缆,创业板
259,2020-11-15,300266.SZ,兴源环境,创业板
260,2020-11-15,300267.SZ,尔康制药,创业板
261,2020-11-15,300268.SZ,佳沃股份,创业板
262,2020-11-15,300269.SZ,联建光电,创业板
263,2020-11-15,300270.SZ,中威电子,创业板
264,2020-11-15,300271.SZ,华宇软件,创业板
265,2020-11-15,300272.SZ,开能健康,创业板
266,2020-11-15,300273.SZ,和佳医疗,创业板
267,2020-11-15,300274.SZ,阳光电源,创业板
268,2020-11-15,300275.SZ,梅安森,创业板
269,2020-11-15,300276.SZ,三丰智能,创业板
270,2020-11-15,300277.SZ,海联讯,创业板
271,2020-11-15,300278.SZ,华昌达,创业板
272,2020-11-15,300279.SZ,和晶科技,创业板
273,2020-11-15,300280.SZ,紫天科技,创业板
274,2020-11-15,300281.SZ,金明精机,创业板
275,2020-11-15,300282.SZ,三盛教育,创业板
276,2020-11-15,300283.SZ,温州宏丰,创业板
277,2020-11-15,300284.SZ,苏交科,创业板
278,2020-11-15,300285.SZ,国瓷材料,创业板
279,2020-11-15,300286.SZ,安科瑞,创业板
280,2020-11-15,300287.SZ,飞利信,创业板
281,2020-11-15,300288.SZ,朗玛信息,创业板
282,2020-11-15,300289.SZ,利德曼,创业板
283,2020-11-15,300290.SZ,荣科科技,创业板
284,2020-11-15,300291.SZ,华录百纳,创业板
285,2020-11-15,300292.SZ,吴通控股,创业板
286,2020-11-15,300293.SZ,蓝英装备,创业板
287,2020-11-15,300294.SZ,博雅生物,创业板
288,2020-11-15,300295.SZ,三六五网,创业板
289,2020-11-15,300296.SZ,利亚德,创业板
290,2020-11-15,300297.SZ,蓝盾股份,创业板
291,2020-11-15,300298.SZ,三诺生物,创业板
292,2020-11-15,300299.SZ,富春股份,创业板
293,2020-11-15,300300.SZ,海峡创新,创业板
294,2020-11-15,300301.SZ,长方集团,创业板
295,2020-11-15,300302.SZ,同有科技,创业板
296,2020-11-15,300303.SZ,聚飞光电,创业板
297,2020-11-15,300304.SZ,云意电气,创业板
298,2020-11-15,300305.SZ,裕兴股份,创业板
299,2020-11-15,300306.SZ,远方信息,创业板
300,2020-11-15,300307.SZ,慈星股份,创业板
301,2020-11-15,300308.SZ,中际旭创,创业板
302,2020-11-15,300309.SZ,吉艾科技,创业板
303,2020-11-15,300310.SZ,宜通世纪,创业板
304,2020-11-15,300311.SZ,任子行,创业板
305,2020-11-15,300312.SZ,邦讯技术,创业板
306,2020-11-15,300313.SZ,天山生物,创业板
307,2020-11-15,300314.SZ,戴维医疗,创业板
308,2020-11-15,300315.SZ,掌趣科技,创业板
309,2020-11-15,300316.SZ,晶盛机电,创业板
310,2020-11-15,300317.SZ,珈伟新能,创业板
311,2020-11-15,300318.SZ,博晖创新,创业板
312,2020-11-15,300319.SZ,麦捷科技,创业板
313,2020-11-15,300320.SZ,海达股份,创业板
314,2020-11-15,300321.SZ,同大股份,创业板
315,2020-11-15,300322.SZ,硕贝德,创业板
316,2020-11-15,300323.SZ,华灿光电,创业板
317,2020-11-15,300324.SZ,旋极信息,创业板
318,2020-11-15,300325.SZ,德威新材,创业板
319,2020-11-15,300326.SZ,凯利泰,创业板
320,2020-11-15,300327.SZ,中颖电子,创业板
321,2020-11-15,300328.SZ,宜安科技,创业板
322,2020-11-15,300329.SZ,海伦钢琴,创业板
323,2020-11-15,300330.SZ,华虹计通,创业板
324,2020-11-15,300331.SZ,苏大维格,创业板
325,2020-11-15,300332.SZ,天壕环境,创业板
326,2020-11-15,300333.SZ,兆日科技,创业板
327,2020-11-15,300334.SZ,津膜科技,创业板
328,2020-11-15,300335.SZ,迪森股份,创业板
329,2020-11-15,300336.SZ,新文化,创业板
330,2020-11-15,300337.SZ,银邦股份,创业板
331,2020-11-15,300338.SZ,开元股份,创业板
332,2020-11-15,300339.SZ,润和软件,创业板
333,2020-11-15,300340.SZ,科恒股份,创业板
334,2020-11-15,300341.SZ,麦克奥迪,创业板
335,2020-11-15,300342.SZ,天银机电,创业板
336,2020-11-15,300343.SZ,联创股份,创业板
337,2020-11-15,300344.SZ,太空智造,创业板
338,2020-11-15,300345.SZ,华民股份,创业板
339,2020-11-15,300346.SZ,南大光电,创业板
340,2020-11-15,300347.SZ,泰格医药,创业板
341,2020-11-15,300348.SZ,长亮科技,创业板
342,2020-11-15,300349.SZ,金卡智能,创业板
343,2020-11-15,300350.SZ,华鹏飞,创业板
344,2020-11-15,300351.SZ,永贵电器,创业板
345,2020-11-15,300352.SZ,北信源,创业板
346,2020-11-15,300353.SZ,东土科技,创业板
347,2020-11-15,300354.SZ,东华测试,创业板
348,2020-11-15,300355.SZ,蒙草生态,创业板
349,2020-11-15,300356.SZ,光一科技,创业板
350,2020-11-15,300357.SZ,我武生物,创业板
351,2020-11-15,300358.SZ,楚天科技,创业板
352,2020-11-15,300359.SZ,全通教育,创业板
353,2020-11-15,300360.SZ,炬华科技,创业板
354,2020-11-15,300362.SZ,天翔环境,创业板
355,2020-11-15,300363.SZ,博腾股份,创业板
356,2020-11-15,300364.SZ,中文在线,创业板
357,2020-11-15,300365.SZ,恒华科技,创业板
358,2020-11-15,300366.SZ,创意信息,创业板
359,2020-11-15,300367.SZ,ST网力,创业板
360,2020-11-15,300368.SZ,汇金股份,创业板
361,2020-11-15,300369.SZ,绿盟科技,创业板
362,2020-11-15,300370.SZ,安控科技,创业板
363,2020-11-15,300371.SZ,汇中股份,创业板
364,2020-11-15,300373.SZ,扬杰科技,创业板
365,2020-11-15,300374.SZ,中铁装配,创业板
366,2020-11-15,300375.SZ,鹏翎股份,创业板
367,2020-11-15,300376.SZ,易事特,创业板
368,2020-11-15,300377.SZ,赢时胜,创业板
369,2020-11-15,300378.SZ,鼎捷软件,创业板
370,2020-11-15,300379.SZ,东方通,创业板
371,2020-11-15,300380.SZ,安硕信息,创业板
372,2020-11-15,300381.SZ,溢多利,创业板
373,2020-11-15,300382.SZ,斯莱克,创业板
374,2020-11-15,300383.SZ,光环新网,创业板
375,2020-11-15,300384.SZ,三联虹普,创业板
376,2020-11-15,300385.SZ,雪浪环境,创业板
377,2020-11-15,300386.SZ,飞天诚信,创业板
378,2020-11-15,300387.SZ,富邦股份,创业板
379,2020-11-15,300388.SZ,国祯环保,创业板
380,2020-11-15,300389.SZ,艾比森,创业板
381,2020-11-15,300390.SZ,天华超净,创业板
382,2020-11-15,300391.SZ,康跃科技,创业板
383,2020-11-15,300392.SZ,腾信股份,创业板
384,2020-11-15,300393.SZ,中来股份,创业板
385,2020-11-15,300394.SZ,天孚通信,创业板
386,2020-11-15,300395.SZ,菲利华,创业板
387,2020-11-15,300396.SZ,迪瑞医疗,创业板
388,2020-11-15,300397.SZ,天和防务,创业板
389,2020-11-15,300398.SZ,飞凯材料,创业板
390,2020-11-15,300399.SZ,京天利,创业板
391,2020-11-15,300400.SZ,劲拓股份,创业板
392,2020-11-15,300401.SZ,花园生物,创业板
393,2020-11-15,300402.SZ,宝色股份,创业板
394,2020-11-15,300403.SZ,汉宇集团,创业板
395,2020-11-15,300404.SZ,博济医药,创业板
396,2020-11-15,300405.SZ,科隆股份,创业板
397,2020-11-15,300406.SZ,九强生物,创业板
398,2020-11-15,300407.SZ,凯发电气,创业板
399,2020-11-15,300408.SZ,三环集团,创业板
400,2020-11-15,300409.SZ,道氏技术,创业板
401,2020-11-15,300410.SZ,正业科技,创业板
402,2020-11-15,300411.SZ,金盾股份,创业板
403,2020-11-15,300412.SZ,迦南科技,创业板
404,2020-11-15,300413.SZ,芒果超媒,创业板
405,2020-11-15,300414.SZ,中光防雷,创业板
406,2020-11-15,300415.SZ,伊之密,创业板
407,2020-11-15,300416.SZ,苏试试验,创业板
408,2020-11-15,300417.SZ,南华仪器,创业板
409,2020-11-15,300418.SZ,昆仑万维,创业板
410,2020-11-15,300419.SZ,浩丰科技,创业板
411,2020-11-15,300420.SZ,五洋停车,创业板
412,2020-11-15,300421.SZ,力星股份,创业板
413,2020-11-15,300422.SZ,博世科,创业板
414,2020-11-15,300423.SZ,昇辉科技,创业板
415,2020-11-15,300424.SZ,航新科技,创业板
416,2020-11-15,300425.SZ,中建环能,创业板
417,2020-11-15,300426.SZ,唐德影视,创业板
418,2020-11-15,300427.SZ,红相股份,创业板
419,2020-11-15,300428.SZ,四通新材,创业板
420,2020-11-15,300429.SZ,强力新材,创业板
421,2020-11-15,300430.SZ,诚益通,创业板
422,2020-11-15,300432.SZ,富临精工,创业板
